,parkGeoHash,spendGeoHash,pctTimeSpend,parkGeoHash_AvgTimeToPark,parkGeoHash_PercentSearching,spendGeoHash_AvgTimeToPark,spendGeoHash_PercentSearching,distance,spend_lat,spend_lng,park_lat,park_lng,spendDistrict,spendFoodC,spendShopC,parkDistrict,parkFoodC,parkShopC,parkAvgTimeToParkRatio,parkTotalSearching,parkAvgUniqueGeohashes,parkAvgTotalGeohashes,parkPercentCar,parkPercentMPV,parkPercentLDT,parkPercentMDT,parkPercentHDT,parkPercentOther,spendAvgTimeToParkRatio,spendTotalSearching,spendAvgUniqueGeohashes,spendAvgTotalGeohashes,spendPercentCar,spendPercentMPV,spendPercentLDT,spendPercentMDT,spendPercentHDT,spendPercentOther
643,dpz2zsv,dpz2zsy,0.0584,4.6143,0.0374,3.2714,0.0921,610,43.75,-79.47,43.75,-79.47,North York,0,4,North York,0,4,2.9856,7,4.7143,8.4286,0.1429,0.4286,0.2857,0.0,0.1429,0.0,1.4175,7,4.5714,7.4286,0.0,0.4286,0.4286,0.0,0.1429,0.0
644,dpz2ztn,dpz2zsy,0.1001,5.5778,0.1731,3.2714,0.0921,3803,43.75,-79.47,43.75,-79.47,North York,0,4,North York,1,5,1.2898,9,5.0,8.3333,0.1111,0.0,0.3333,0.0,0.4444,0.1111,1.4175,7,4.5714,7.4286,0.0,0.4286,0.4286,0.0,0.1429,0.0
645,dpz2zsy,dpz2zsv,0.0598,3.2714,0.0921,4.6143,0.0374,610,43.75,-79.47,43.75,-79.47,North York,0,4,North York,0,4,1.4175,7,4.5714,7.4286,0.0,0.4286,0.4286,0.0,0.1429,0.0,2.9856,7,4.7143,8.4286,0.1429,0.4286,0.2857,0.0,0.1429,0.0
646,dpz2zsv,dpz2zsv,0.1677,4.6143,0.0374,4.6143,0.0374,118,43.75,-79.47,43.75,-79.47,North York,0,4,North York,0,4,2.9856,7,4.7143,8.4286,0.1429,0.4286,0.2857,0.0,0.1429,0.0,2.9856,7,4.7143,8.4286,0.1429,0.4286,0.2857,0.0,0.1429,0.0
647,dpz2ztn,dpz2zsv,0.0519,5.5778,0.1731,4.6143,0.0374,3803,43.75,-79.47,43.75,-79.47,North York,0,4,North York,1,5,1.2898,9,5.0,8.3333,0.1111,0.0,0.3333,0.0,0.4444,0.1111,2.9856,7,4.7143,8.4286,0.1429,0.4286,0.2857,0.0,0.1429,0.0
648,dpz2zsy,dpz2ztn,0.3207,3.2714,0.0921,5.5778,0.1731,3803,43.75,-79.47,43.75,-79.47,North York,1,5,North York,0,4,1.4175,7,4.5714,7.4286,0.0,0.4286,0.4286,0.0,0.1429,0.0,1.2898,9,5.0,8.3333,0.1111,0.0,0.3333,0.0,0.4444,0.1111
649,dpz2zsv,dpz2ztn,0.0921,4.6143,0.0374,5.5778,0.1731,3803,43.75,-79.47,43.75,-79.47,North York,1,5,North York,0,4,2.9856,7,4.7143,8.4286,0.1429,0.4286,0.2857,0.0,0.1429,0.0,1.2898,9,5.0,8.3333,0.1111,0.0,0.3333,0.0,0.4444,0.1111
650,dpz2ztn,dpz2ztn,0.2745,5.5778,0.1731,5.5778,0.1731,118,43.75,-79.47,43.75,-79.47,North York,1,5,North York,1,5,1.2898,9,5.0,8.3333,0.1111,0.0,0.3333,0.0,0.4444,0.1111,1.2898,9,5.0,8.3333,0.1111,0.0,0.3333,0.0,0.4444,0.1111
651,dpz972n,dpz972n,0.1609,3.6846,0.1048,3.6846,0.1048,118,43.81,-79.3,43.81,-79.3,Scarborough,0,0,Scarborough,0,0,1.0137,430,4.8194,7.4273,0.1116,0.1186,0.0744,0.0047,0.4047,0.28600000000000003,1.0137,430,4.8194,7.4273,0.1116,0.1186,0.0744,0.0047,0.4047,0.28600000000000003
652,dpz972p,dpz972n,0.1685,5.3854,0.015,3.6846,0.1048,610,43.81,-79.3,43.81,-79.3,Scarborough,0,0,Scarborough,0,0,1.4227,8,4.875,7.75,0.0,0.25,0.375,0.25,0.0,0.125,1.0137,430,4.8194,7.4273,0.1116,0.1186,0.0744,0.0047,0.4047,0.28600000000000003
653,dpz972n,dpz972p,0.283,3.6846,0.1048,5.3854,0.015,610,43.81,-79.3,43.81,-79.3,Scarborough,0,0,Scarborough,0,0,1.0137,430,4.8194,7.4273,0.1116,0.1186,0.0744,0.0047,0.4047,0.28600000000000003,1.4227,8,4.875,7.75,0.0,0.25,0.375,0.25,0.0,0.125
654,dpz972p,dpz972p,0.1665,5.3854,0.015,5.3854,0.015,118,43.81,-79.3,43.81,-79.3,Scarborough,0,0,Scarborough,0,0,1.4227,8,4.875,7.75,0.0,0.25,0.375,0.25,0.0,0.125,1.4227,8,4.875,7.75,0.0,0.25,0.375,0.25,0.0,0.125
655,dpz9k9t,dpz9k9v,0.5281,3.1233,0.0847,8.0143,0.0511,610,43.82,-79.25,43.82,-79.25,Scarborough,5,9,Scarborough,5,9,1.5552,5,4.8,8.6,0.0,0.2,0.4,0.0,0.2,0.2,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0
656,dpz9kdh,dpz9k9v,0.2711,3.9933,0.1515,8.0143,0.0511,3803,43.82,-79.25,43.83,-79.25,Scarborough,5,9,Scarborough,1,4,1.1861,5,5.4,8.0,0.0,0.2,0.0,0.0,0.8,0.0,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0
657,dpz9kdj,dpz9k9v,0.1998,4.6444,0.039,8.0143,0.0511,3803,43.82,-79.25,43.83,-79.25,Scarborough,5,9,Scarborough,1,4,2.1956,6,5.6667,9.1667,0.0,0.1667,0.6667,0.0,0.0,0.1667,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0
658,dpz9k9v,dpz9k9v,0.2344,8.0143,0.0511,8.0143,0.0511,118,43.82,-79.25,43.82,-79.25,Scarborough,5,9,Scarborough,5,9,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0
659,dpz9k9y,dpz9k9v,0.147,4.1303,0.0406,8.0143,0.0511,610,43.82,-79.25,43.82,-79.25,Scarborough,5,9,Scarborough,5,7,1.4456,11,4.7273,7.1818,0.1818,0.0909,0.2727,0.0,0.0909,0.3636,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0
660,dpz9k9u,dpz9k9v,0.2364,4.1639,0.0889,8.0143,0.0511,610,43.82,-79.25,43.82,-79.25,Scarborough,5,9,Scarborough,4,7,1.2447,12,4.0833,6.5,0.1667,0.0833,0.25,0.0,0.3333,0.1667,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0
661,dpz9k9t,dpz9k9q,0.1397,3.1233,0.0847,4.6,0.0959,610,43.82,-79.25,43.82,-79.25,Scarborough,2,4,Scarborough,5,9,1.5552,5,4.8,8.6,0.0,0.2,0.4,0.0,0.2,0.2,1.7569,7,5.5714,10.1429,0.1429,0.7143,0.1429,0.0,0.0,0.0
662,dpz9k9q,dpz9k9q,0.1141,4.6,0.0959,4.6,0.0959,118,43.82,-79.25,43.82,-79.25,Scarborough,2,4,Scarborough,2,4,1.7569,7,5.5714,10.1429,0.1429,0.7143,0.1429,0.0,0.0,0.0,1.7569,7,5.5714,10.1429,0.1429,0.7143,0.1429,0.0,0.0,0.0
663,dpz9k9r,dpz9k9q,0.2182,4.7015,0.2157,4.6,0.0959,610,43.82,-79.25,43.82,-79.25,Scarborough,2,4,Scarborough,0,4,1.5872,11,4.7273,7.5455,0.0909,0.1818,0.1818,0.0909,0.0,0.4545,1.7569,7,5.5714,10.1429,0.1429,0.7143,0.1429,0.0,0.0,0.0
664,dpz9k9t,dpz9k9u,0.0931,3.1233,0.0847,4.1639,0.0889,610,43.82,-79.25,43.82,-79.25,Scarborough,4,7,Scarborough,5,9,1.5552,5,4.8,8.6,0.0,0.2,0.4,0.0,0.2,0.2,1.2447,12,4.0833,6.5,0.1667,0.0833,0.25,0.0,0.3333,0.1667
665,dpz9kdh,dpz9k9u,0.1572,3.9933,0.1515,4.1639,0.0889,3803,43.82,-79.25,43.83,-79.25,Scarborough,4,7,Scarborough,1,4,1.1861,5,5.4,8.0,0.0,0.2,0.0,0.0,0.8,0.0,1.2447,12,4.0833,6.5,0.1667,0.0833,0.25,0.0,0.3333,0.1667
666,dpz9kdj,dpz9k9u,0.0369,4.6444,0.039,4.1639,0.0889,3803,43.82,-79.25,43.83,-79.25,Scarborough,4,7,Scarborough,1,4,2.1956,6,5.6667,9.1667,0.0,0.1667,0.6667,0.0,0.0,0.1667,1.2447,12,4.0833,6.5,0.1667,0.0833,0.25,0.0,0.3333,0.1667
667,dpz9k9v,dpz9k9u,0.0208,8.0143,0.0511,4.1639,0.0889,610,43.82,-79.25,43.82,-79.25,Scarborough,4,7,Scarborough,5,9,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0,1.2447,12,4.0833,6.5,0.1667,0.0833,0.25,0.0,0.3333,0.1667
668,dpz9k9u,dpz9k9u,0.0818,4.1639,0.0889,4.1639,0.0889,118,43.82,-79.25,43.82,-79.25,Scarborough,4,7,Scarborough,4,7,1.2447,12,4.0833,6.5,0.1667,0.0833,0.25,0.0,0.3333,0.1667,1.2447,12,4.0833,6.5,0.1667,0.0833,0.25,0.0,0.3333,0.1667
669,dpz9k9t,dpz9k9t,0.1612,3.1233,0.0847,3.1233,0.0847,118,43.82,-79.25,43.82,-79.25,Scarborough,5,9,Scarborough,5,9,1.5552,5,4.8,8.6,0.0,0.2,0.4,0.0,0.2,0.2,1.5552,5,4.8,8.6,0.0,0.2,0.4,0.0,0.2,0.2
670,dpz9k9v,dpz9k9t,0.0268,8.0143,0.0511,3.1233,0.0847,610,43.82,-79.25,43.82,-79.25,Scarborough,5,9,Scarborough,5,9,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0,1.5552,5,4.8,8.6,0.0,0.2,0.4,0.0,0.2,0.2
671,dpz9k9y,dpz9k9t,0.026,4.1303,0.0406,3.1233,0.0847,610,43.82,-79.25,43.82,-79.25,Scarborough,5,9,Scarborough,5,7,1.4456,11,4.7273,7.1818,0.1818,0.0909,0.2727,0.0,0.0909,0.3636,1.5552,5,4.8,8.6,0.0,0.2,0.4,0.0,0.2,0.2
672,dpz9k9u,dpz9k9t,0.063,4.1639,0.0889,3.1233,0.0847,610,43.82,-79.25,43.82,-79.25,Scarborough,5,9,Scarborough,4,7,1.2447,12,4.0833,6.5,0.1667,0.0833,0.25,0.0,0.3333,0.1667,1.5552,5,4.8,8.6,0.0,0.2,0.4,0.0,0.2,0.2
673,dpz9k9q,dpz9k9t,0.1439,4.6,0.0959,3.1233,0.0847,610,43.82,-79.25,43.82,-79.25,Scarborough,5,9,Scarborough,2,4,1.7569,7,5.5714,10.1429,0.1429,0.7143,0.1429,0.0,0.0,0.0,1.5552,5,4.8,8.6,0.0,0.2,0.4,0.0,0.2,0.2
674,dpz9kdh,dpz9kdj,0.082,3.9933,0.1515,4.6444,0.039,610,43.83,-79.25,43.83,-79.25,Scarborough,1,4,Scarborough,1,4,1.1861,5,5.4,8.0,0.0,0.2,0.0,0.0,0.8,0.0,2.1956,6,5.6667,9.1667,0.0,0.1667,0.6667,0.0,0.0,0.1667
675,dpz9kdj,dpz9kdj,0.2433,4.6444,0.039,4.6444,0.039,118,43.83,-79.25,43.83,-79.25,Scarborough,1,4,Scarborough,1,4,2.1956,6,5.6667,9.1667,0.0,0.1667,0.6667,0.0,0.0,0.1667,2.1956,6,5.6667,9.1667,0.0,0.1667,0.6667,0.0,0.0,0.1667
676,dpz9k9v,dpz9kdj,0.1392,8.0143,0.0511,4.6444,0.039,3803,43.83,-79.25,43.82,-79.25,Scarborough,1,4,Scarborough,5,9,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0,2.1956,6,5.6667,9.1667,0.0,0.1667,0.6667,0.0,0.0,0.1667
677,dpz9k9y,dpz9kdj,0.0481,4.1303,0.0406,4.6444,0.039,3803,43.83,-79.25,43.82,-79.25,Scarborough,1,4,Scarborough,5,7,1.4456,11,4.7273,7.1818,0.1818,0.0909,0.2727,0.0,0.0909,0.3636,2.1956,6,5.6667,9.1667,0.0,0.1667,0.6667,0.0,0.0,0.1667
678,dpz9k9u,dpz9kdj,0.0288,4.1639,0.0889,4.6444,0.039,3803,43.83,-79.25,43.82,-79.25,Scarborough,1,4,Scarborough,4,7,1.2447,12,4.0833,6.5,0.1667,0.0833,0.25,0.0,0.3333,0.1667,2.1956,6,5.6667,9.1667,0.0,0.1667,0.6667,0.0,0.0,0.1667
679,dpz9kdh,dpz9kdh,0.2645,3.9933,0.1515,3.9933,0.1515,118,43.83,-79.25,43.83,-79.25,Scarborough,1,4,Scarborough,1,4,1.1861,5,5.4,8.0,0.0,0.2,0.0,0.0,0.8,0.0,1.1861,5,5.4,8.0,0.0,0.2,0.0,0.0,0.8,0.0
680,dpz9kdj,dpz9kdh,0.0129,4.6444,0.039,3.9933,0.1515,610,43.83,-79.25,43.83,-79.25,Scarborough,1,4,Scarborough,1,4,2.1956,6,5.6667,9.1667,0.0,0.1667,0.6667,0.0,0.0,0.1667,1.1861,5,5.4,8.0,0.0,0.2,0.0,0.0,0.8,0.0
681,dpz9k9v,dpz9kdh,0.0107,8.0143,0.0511,3.9933,0.1515,3803,43.83,-79.25,43.82,-79.25,Scarborough,1,4,Scarborough,5,9,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0,1.1861,5,5.4,8.0,0.0,0.2,0.0,0.0,0.8,0.0
682,dpz9k9u,dpz9kdh,0.0227,4.1639,0.0889,3.9933,0.1515,3803,43.83,-79.25,43.82,-79.25,Scarborough,1,4,Scarborough,4,7,1.2447,12,4.0833,6.5,0.1667,0.0833,0.25,0.0,0.3333,0.1667,1.1861,5,5.4,8.0,0.0,0.2,0.0,0.0,0.8,0.0
683,dpz9kdj,dpz9k9y,0.1217,4.6444,0.039,4.1303,0.0406,3803,43.82,-79.25,43.83,-79.25,Scarborough,5,7,Scarborough,1,4,2.1956,6,5.6667,9.1667,0.0,0.1667,0.6667,0.0,0.0,0.1667,1.4456,11,4.7273,7.1818,0.1818,0.0909,0.2727,0.0,0.0909,0.3636
684,dpz9k9v,dpz9k9y,0.3292,8.0143,0.0511,4.1303,0.0406,610,43.82,-79.25,43.82,-79.25,Scarborough,5,7,Scarborough,5,9,2.6606,7,5.7143,9.5714,0.0,0.1429,0.8571,0.0,0.0,0.0,1.4456,11,4.7273,7.1818,0.1818,0.0909,0.2727,0.0,0.0909,0.3636
685,dpz9k9y,dpz9k9y,0.2104,4.1303,0.0406,4.1303,0.0406,118,43.82,-79.25,43.82,-79.25,Scarborough,5,7,Scarborough,5,7,1.4456,11,4.7273,7.1818,0.1818,0.0909,0.2727,0.0,0.0909,0.3636,1.4456,11,4.7273,7.1818,0.1818,0.0909,0.2727,0.0,0.0909,0.3636
686,dpz9k9q,dpz9k9r,0.1324,4.6,0.0959,4.7015,0.2157,610,43.82,-79.25,43.82,-79.25,Scarborough,0,4,Scarborough,2,4,1.7569,7,5.5714,10.1429,0.1429,0.7143,0.1429,0.0,0.0,0.0,1.5872,11,4.7273,7.5455,0.0909,0.1818,0.1818,0.0909,0.0,0.4545
687,dpz9k9r,dpz9k9r,0.3811,4.7015,0.2157,4.7015,0.2157,118,43.82,-79.25,43.82,-79.25,Scarborough,0,4,Scarborough,0,4,1.5872,11,4.7273,7.5455,0.0909,0.1818,0.1818,0.0909,0.0,0.4545,1.5872,11,4.7273,7.5455,0.0909,0.1818,0.1818,0.0909,0.0,0.4545
688,dpz9kec,dpz9kec,0.1761,2.9867,0.0382,2.9867,0.0382,118,43.83,-79.25,43.83,-79.25,Scarborough,3,10,Scarborough,3,10,1.2703,5,4.8,6.8,0.0,0.2,0.8,0.0,0.0,0.0,1.2703,5,4.8,6.8,0.0,0.2,0.8,0.0,0.0,0.0
689,dpz9ke8,dpz9kec,0.0518,3.6153,0.2143,2.9867,0.0382,610,43.83,-79.25,43.83,-79.25,Scarborough,3,10,Scarborough,0,3,1.1513,12,4.5833,7.1667,0.0,0.25,0.25,0.0,0.3333,0.1667,1.2703,5,4.8,6.8,0.0,0.2,0.8,0.0,0.0,0.0
690,dpz9ks1,dpz9kec,0.1164,4.3528,0.1905,2.9867,0.0382,3803,43.83,-79.25,43.84,-79.25,Scarborough,3,10,Scarborough,3,7,1.9548,12,4.9167,7.5,0.0,0.1667,0.75,0.0,0.0833,0.0,1.2703,5,4.8,6.8,0.0,0.2,0.8,0.0,0.0,0.0
691,dpz9kec,dpz9ke8,0.06,2.9867,0.0382,3.6153,0.2143,610,43.83,-79.25,43.83,-79.25,Scarborough,0,3,Scarborough,3,10,1.2703,5,4.8,6.8,0.0,0.2,0.8,0.0,0.0,0.0,1.1513,12,4.5833,7.1667,0.0,0.25,0.25,0.0,0.3333,0.1667
692,dpz9ke8,dpz9ke8,0.1818,3.6153,0.2143,3.6153,0.2143,118,43.83,-79.25,43.83,-79.25,Scarborough,0,3,Scarborough,0,3,1.1513,12,4.5833,7.1667,0.0,0.25,0.25,0.0,0.3333,0.1667,1.1513,12,4.5833,7.1667,0.0,0.25,0.25,0.0,0.3333,0.1667
693,dpz9ke2,dpz9ke8,0.0948,5.0679,0.0143,3.6153,0.2143,610,43.83,-79.25,43.83,-79.25,Scarborough,0,3,Scarborough,0,6,1.5537,14,5.0714,7.9286,0.0,0.0714,0.8571,0.0714,0.0,0.0,1.1513,12,4.5833,7.1667,0.0,0.25,0.25,0.0,0.3333,0.1667
694,dpz9k7z,dpz9ke8,0.0596,5.0131,0.0707,3.6153,0.2143,3803,43.83,-79.25,43.83,-79.26,Scarborough,0,3,Scarborough,1,4,2.3614,14,4.6429,7.5,0.0,0.3571,0.3571,0.2143,0.0714,0.0,1.1513,12,4.5833,7.1667,0.0,0.25,0.25,0.0,0.3333,0.1667
695,dpz9k7x,dpz9ke8,0.1908,3.0322,0.1744,3.6153,0.2143,3803,43.83,-79.25,43.83,-79.26,Scarborough,0,3,Scarborough,0,6,1.2303,15,5.2,7.6667,0.0,0.0,0.0667,0.0667,0.0667,0.8,1.1513,12,4.5833,7.1667,0.0,0.25,0.25,0.0,0.3333,0.1667
696,dpz9kec,dpz9ks1,0.1919,2.9867,0.0382,4.3528,0.1905,3803,43.84,-79.25,43.83,-79.25,Scarborough,3,7,Scarborough,3,10,1.2703,5,4.8,6.8,0.0,0.2,0.8,0.0,0.0,0.0,1.9548,12,4.9167,7.5,0.0,0.1667,0.75,0.0,0.0833,0.0
697,dpz9ks1,dpz9ks1,0.3321,4.3528,0.1905,4.3528,0.1905,118,43.84,-79.25,43.84,-79.25,Scarborough,3,7,Scarborough,3,7,1.9548,12,4.9167,7.5,0.0,0.1667,0.75,0.0,0.0833,0.0,1.9548,12,4.9167,7.5,0.0,0.1667,0.75,0.0,0.0833,0.0
698,dpz9ke8,dpz9k7z,0.0657,3.6153,0.2143,5.0131,0.0707,3803,43.83,-79.26,43.83,-79.25,Scarborough,1,4,Scarborough,0,3,1.1513,12,4.5833,7.1667,0.0,0.25,0.25,0.0,0.3333,0.1667,2.3614,14,4.6429,7.5,0.0,0.3571,0.3571,0.2143,0.0714,0.0
699,dpz9k7z,dpz9k7z,0.1329,5.0131,0.0707,5.0131,0.0707,118,43.83,-79.26,43.83,-79.26,Scarborough,1,4,Scarborough,1,4,2.3614,14,4.6429,7.5,0.0,0.3571,0.3571,0.2143,0.0714,0.0,2.3614,14,4.6429,7.5,0.0,0.3571,0.3571,0.2143,0.0714,0.0
700,dpz9k7x,dpz9k7z,0.0596,3.0322,0.1744,5.0131,0.0707,610,43.83,-79.26,43.83,-79.26,Scarborough,1,4,Scarborough,0,6,1.2303,15,5.2,7.6667,0.0,0.0,0.0667,0.0667,0.0667,0.8,2.3614,14,4.6429,7.5,0.0,0.3571,0.3571,0.2143,0.0714,0.0
701,dpz9ke8,dpz9k7x,0.1745,3.6153,0.2143,3.0322,0.1744,3803,43.83,-79.26,43.83,-79.25,Scarborough,0,6,Scarborough,0,3,1.1513,12,4.5833,7.1667,0.0,0.25,0.25,0.0,0.3333,0.1667,1.2303,15,5.2,7.6667,0.0,0.0,0.0667,0.0667,0.0667,0.8
702,dpz9ke2,dpz9k7x,0.1009,5.0679,0.0143,3.0322,0.1744,3803,43.83,-79.26,43.83,-79.25,Scarborough,0,6,Scarborough,0,6,1.5537,14,5.0714,7.9286,0.0,0.0714,0.8571,0.0714,0.0,0.0,1.2303,15,5.2,7.6667,0.0,0.0,0.0667,0.0667,0.0667,0.8
703,dpz9k7z,dpz9k7x,0.1812,5.0131,0.0707,3.0322,0.1744,610,43.83,-79.26,43.83,-79.26,Scarborough,0,6,Scarborough,1,4,2.3614,14,4.6429,7.5,0.0,0.3571,0.3571,0.2143,0.0714,0.0,1.2303,15,5.2,7.6667,0.0,0.0,0.0667,0.0667,0.0667,0.8
704,dpz9k7x,dpz9k7x,0.1507,3.0322,0.1744,3.0322,0.1744,118,43.83,-79.26,43.83,-79.26,Scarborough,0,6,Scarborough,0,6,1.2303,15,5.2,7.6667,0.0,0.0,0.0667,0.0667,0.0667,0.8,1.2303,15,5.2,7.6667,0.0,0.0,0.0667,0.0667,0.0667,0.8
705,dpz9ke8,dpz9ke2,0.0468,3.6153,0.2143,5.0679,0.0143,610,43.83,-79.25,43.83,-79.25,Scarborough,0,6,Scarborough,0,3,1.1513,12,4.5833,7.1667,0.0,0.25,0.25,0.0,0.3333,0.1667,1.5537,14,5.0714,7.9286,0.0,0.0714,0.8571,0.0714,0.0,0.0
706,dpz9ke2,dpz9ke2,0.1753,5.0679,0.0143,5.0679,0.0143,118,43.83,-79.25,43.83,-79.25,Scarborough,0,6,Scarborough,0,6,1.5537,14,5.0714,7.9286,0.0,0.0714,0.8571,0.0714,0.0,0.0,1.5537,14,5.0714,7.9286,0.0,0.0714,0.8571,0.0714,0.0,0.0
707,dpz9k7x,dpz9ke2,0.04,3.0322,0.1744,5.0679,0.0143,3803,43.83,-79.25,43.83,-79.26,Scarborough,0,6,Scarborough,0,6,1.2303,15,5.2,7.6667,0.0,0.0,0.0667,0.0667,0.0667,0.8,1.5537,14,5.0714,7.9286,0.0,0.0714,0.8571,0.0714,0.0,0.0
708,dpz8s43,dpz8s43,0.1971,7.7267,0.1852,7.7267,0.1852,118,43.69,-79.28,43.69,-79.28,Scarborough,9,7,Scarborough,9,7,2.14,5,6.4,10.2,0.0,0.4,0.4,0.0,0.2,0.0,2.14,5,6.4,10.2,0.0,0.4,0.4,0.0,0.2,0.0
709,dpz9537,dpz9537,0.4672,4.5767,0.2083,4.5767,0.2083,118,43.78,-79.31,43.78,-79.31,Scarborough,0,1,Scarborough,0,1,1.4279,5,5.4,8.2,0.0,0.6,0.2,0.0,0.2,0.0,1.4279,5,5.4,8.2,0.0,0.6,0.2,0.0,0.2,0.0
710,dpz9j41,dpz9j1c,0.1517,5.29,0.0182,5.4125,0.0556,3803,43.78,-79.23,43.78,-79.23,Scarborough,4,2,Scarborough,1,1,2.316,5,4.8,8.2,0.0,0.2,0.4,0.0,0.0,0.4,2.4048,8,5.25,7.875,0.125,0.375,0.125,0.0,0.375,0.0
711,dpz9j1b,dpz9j1c,0.0748,6.12,0.0318,5.4125,0.0556,610,43.78,-79.23,43.78,-79.23,Scarborough,4,2,Scarborough,5,2,1.9016,5,5.2,7.6,0.0,0.2,0.4,0.0,0.0,0.4,2.4048,8,5.25,7.875,0.125,0.375,0.125,0.0,0.375,0.0
712,dpz9j1c,dpz9j1c,0.2155,5.4125,0.0556,5.4125,0.0556,118,43.78,-79.23,43.78,-79.23,Scarborough,4,2,Scarborough,4,2,2.4048,8,5.25,7.875,0.125,0.375,0.125,0.0,0.375,0.0,2.4048,8,5.25,7.875,0.125,0.375,0.125,0.0,0.375,0.0
713,dpz9j41,dpz9j41,0.326,5.29,0.0182,5.29,0.0182,118,43.78,-79.23,43.78,-79.23,Scarborough,1,1,Scarborough,1,1,2.316,5,4.8,8.2,0.0,0.2,0.4,0.0,0.0,0.4,2.316,5,4.8,8.2,0.0,0.2,0.4,0.0,0.0,0.4
714,dpz9j1b,dpz9j41,0.2819,6.12,0.0318,5.29,0.0182,3803,43.78,-79.23,43.78,-79.23,Scarborough,1,1,Scarborough,5,2,1.9016,5,5.2,7.6,0.0,0.2,0.4,0.0,0.0,0.4,2.316,5,4.8,8.2,0.0,0.2,0.4,0.0,0.0,0.4
715,dpz9j1c,dpz9j41,0.1333,5.4125,0.0556,5.29,0.0182,3803,43.78,-79.23,43.78,-79.23,Scarborough,1,1,Scarborough,4,2,2.4048,8,5.25,7.875,0.125,0.375,0.125,0.0,0.375,0.0,2.316,5,4.8,8.2,0.0,0.2,0.4,0.0,0.0,0.4
716,dpz9j41,dpz9j1b,0.3322,5.29,0.0182,6.12,0.0318,3803,43.78,-79.23,43.78,-79.23,Scarborough,5,2,Scarborough,1,1,2.316,5,4.8,8.2,0.0,0.2,0.4,0.0,0.0,0.4,1.9016,5,5.2,7.6,0.0,0.2,0.4,0.0,0.0,0.4
717,dpz9j1b,dpz9j1b,0.2842,6.12,0.0318,6.12,0.0318,118,43.78,-79.23,43.78,-79.23,Scarborough,5,2,Scarborough,5,2,1.9016,5,5.2,7.6,0.0,0.2,0.4,0.0,0.0,0.4,1.9016,5,5.2,7.6,0.0,0.2,0.4,0.0,0.0,0.4
718,dpz9j1c,dpz9j1b,0.1558,5.4125,0.0556,6.12,0.0318,610,43.78,-79.23,43.78,-79.23,Scarborough,5,2,Scarborough,4,2,2.4048,8,5.25,7.875,0.125,0.375,0.125,0.0,0.375,0.0,1.9016,5,5.2,7.6,0.0,0.2,0.4,0.0,0.0,0.4
719,dpz9hfp,dpz9j1b,0.1078,5.5545,0.0759,6.12,0.0318,19545,43.78,-79.23,43.78,-79.23,Scarborough,5,2,Scarborough,3,3,1.8671,11,4.3636,6.8182,0.0,0.4545,0.0,0.0909,0.0,0.4545,1.9016,5,5.2,7.6,0.0,0.2,0.4,0.0,0.0,0.4
720,dpz9j1b,dpz9hfp,0.1566,6.12,0.0318,5.5545,0.0759,19545,43.78,-79.23,43.78,-79.23,Scarborough,3,3,Scarborough,5,2,1.9016,5,5.2,7.6,0.0,0.2,0.4,0.0,0.0,0.4,1.8671,11,4.3636,6.8182,0.0,0.4545,0.0,0.0909,0.0,0.4545
